Name,Rating,Review Count,location,Address,Phone
Nick the Greek,3.5,86,"{'address1': '309 Gellert Blvd', 'address2': 'Ste B', 'address3': '', 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['309 Gellert Blvd', 'Ste B', 'Daly City, CA 94015']}","309 Gellert Blvd, Ste B, Daly City, CA 94015",+14153477045
Bonita Taqueria Y Rotisserie,3.5,382,"{'address1': '2257 Chestnut St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2257 Chestnut St', 'San Francisco, CA 94123']}","2257 Chestnut St, San Francisco, CA 94123",+14158015599
Caffé Central,3.5,286,"{'address1': ""133 O'Farrell St"", 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': [""133 O'Farrell St"", 'San Francisco, CA 94102']}","133 O'Farrell St, San Francisco, CA 94102",+14153742000
Taqueria Cancun,3.5,388,"{'address1': '3211 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3211 Mission St', 'San Francisco, CA 94110']}","3211 Mission St, San Francisco, CA 94110",+14155501414
China Express & Donut,3.5,13,"{'address1': '2798 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2798 Mission St', 'San Francisco, CA 94110']}","2798 Mission St, San Francisco, CA 94110",+14156420881
Flipper’s Gourmet Burgers,3.5,81,"{'address1': '1428 Polk St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1428 Polk St', 'San Francisco, CA 94109']}","1428 Polk St, San Francisco, CA 94109",+14155292493
Taqueria Dos Charros,3.5,302,"{'address1': '55 Cambon Dr', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['55 Cambon Dr', 'San Francisco, CA 94132']}","55 Cambon Dr, San Francisco, CA 94132",+14153346075
Indian Oven,3.5,857,"{'address1': '233 Fillmore St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['233 Fillmore St', 'San Francisco, CA 94117']}","233 Fillmore St, San Francisco, CA 94117",+14156261628
Five Guys,3.5,222,"{'address1': '1150 El Camino Real', 'address2': '', 'address3': '', 'city': 'San Bruno', 'zip_code': '94066', 'country': 'US', 'state': 'CA', 'display_address': ['1150 El Camino Real', 'San Bruno, CA 94066']}","1150 El Camino Real, San Bruno, CA 94066",+16507638977
Masa,3.5,32,"{'address1': '10409 San Pablo Ave', 'address2': '', 'address3': None, 'city': 'El Cerrito', 'zip_code': '94530', 'country': 'US', 'state': 'CA', 'display_address': ['10409 San Pablo Ave', 'El Cerrito, CA 94530']}","10409 San Pablo Ave, El Cerrito, CA 94530",
El Toro Taqueria,3.5,743,"{'address1': '598 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['598 Valencia St', 'San Francisco, CA 94110']}","598 Valencia St, San Francisco, CA 94110",+14154313351
Serrano's Pizza,3.5,666,"{'address1': '3274 21st St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3274 21st St', 'San Francisco, CA 94110']}","3274 21st St, San Francisco, CA 94110",+14156951615
Wipeout Bar & Grill,3.5,1726,"{'address1': 'The Embarcadero', 'address2': 'Ste A02', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['The Embarcadero', 'Ste A02', 'San Francisco, CA 94133']}","The Embarcadero, Ste A02, San Francisco, CA 94133",+14159865966
Krispy Krunchy Chicken,3.5,154,"{'address1': '505 Skyline Dr', 'address2': '', 'address3': None, 'city': 'Daly City', 'zip_code': '94015', 'country': 'US', 'state': 'CA', 'display_address': ['505 Skyline Dr', 'Daly City, CA 94015']}","505 Skyline Dr, Daly City, CA 94015",+16509922500
Dolores Park Cafe,3.5,750,"{'address1': '501 Dolores St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['501 Dolores St', 'San Francisco, CA 94110']}","501 Dolores St, San Francisco, CA 94110",+14156212936
Yumma's Mediterranean Grill,3.5,684,"{'address1': '721 Irving St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['721 Irving St', 'San Francisco, CA 94122']}","721 Irving St, San Francisco, CA 94122",+14156820762
Sutter Pub & Restaurant,3.5,383,"{'address1': '700 Sutter St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['700 Sutter St', 'San Francisco, CA 94102']}","700 Sutter St, San Francisco, CA 94102",+14154005840
Blue Fog Market,3.5,401,"{'address1': '2567 Gough St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['2567 Gough St', 'San Francisco, CA 94123']}","2567 Gough St, San Francisco, CA 94123",+14159319331
Noosh,3.5,617,"{'address1': '2001 Fillmore St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94115', 'country': 'US', 'state': 'CA', 'display_address': ['2001 Fillmore St', 'San Francisco, CA 94115']}","2001 Fillmore St, San Francisco, CA 94115",+14152315985
Sam's Anchor Cafe,3.5,1549,"{'address1': '27 Main St', 'address2': '', 'address3': '', 'city': 'Tiburon', 'zip_code': '94920', 'country': 'US', 'state': 'CA', 'display_address': ['27 Main St', 'Tiburon, CA 94920']}","27 Main St, Tiburon, CA 94920",+14154354527
Pork Store Cafe,3.5,919,"{'address1': '3122 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3122 16th St', 'San Francisco, CA 94103']}","3122 16th St, San Francisco, CA 94103",+14156265523
Taqueria San Jose,3.5,393,"{'address1': '2830 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2830 Mission St', 'San Francisco, CA 94110']}","2830 Mission St, San Francisco, CA 94110",+14152820203
Freshroll Vietnamese Rolls and Bowls,3.5,143,"{'address1': '220 Bush St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['220 Bush St', 'San Francisco, CA 94104']}","220 Bush St, San Francisco, CA 94104",+16503957378
sweetgreen,3.5,362,"{'address1': '171 2nd St', 'address2': None, 'address3': None, 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['171 2nd St', 'San Francisco, CA 94105']}","171 2nd St, San Francisco, CA 94105",+14158557653
Tennessee Grill,3.5,480,"{'address1': '1128 Taraval St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['1128 Taraval St', 'San Francisco, CA 94116']}","1128 Taraval St, San Francisco, CA 94116",+14156647834
Carl's Jr,3.5,97,"{'address1': '871 Marina Village Pkwy', 'address2': '', 'address3': '', 'city': 'Alameda', 'zip_code': '94501', 'country': 'US', 'state': 'CA', 'display_address': ['871 Marina Village Pkwy', 'Alameda, CA 94501']}","871 Marina Village Pkwy, Alameda, CA 94501",+15105231464
Chick'nCone - Pacifica,3.5,152,"{'address1': '330 Palmetto Ave', 'address2': 'Ste D', 'address3': '', 'city': 'Pacifica', 'zip_code': '94044', 'country': 'US', 'state': 'CA', 'display_address': ['330 Palmetto Ave', 'Ste D', 'Pacifica, CA 94044']}","330 Palmetto Ave, Ste D, Pacifica, CA 94044",+16507337564
Brickhouse Cafe & Bar,3.5,1233,"{'address1': '426 Brannan St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['426 Brannan St', 'San Francisco, CA 94107']}","426 Brannan St, San Francisco, CA 94107",+14153690222
Cafe Elena,3.5,101,"{'address1': '1 Market Plz', 'address2': 'Ste 5', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['1 Market Plz', 'Ste 5', 'San Francisco, CA 94105']}","1 Market Plz, Ste 5, San Francisco, CA 94105",+14155438933
Frjtz,3.5,1279,"{'address1': '90 Charter Oak', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94124', 'country': 'US', 'state': 'CA', 'display_address': ['90 Charter Oak', 'San Francisco, CA 94124']}","90 Charter Oak, San Francisco, CA 94124",+16508787399
Bell Tower,3.5,689,"{'address1': '1900 Polk St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94109', 'country': 'US', 'state': 'CA', 'display_address': ['1900 Polk St', 'San Francisco, CA 94109']}","1900 Polk St, San Francisco, CA 94109",+14155679596
Kamekyo,3.5,266,"{'address1': '943 Cole St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['943 Cole St', 'San Francisco, CA 94117']}","943 Cole St, San Francisco, CA 94117",+14157598428
Left Wing,3.5,130,"{'address1': '3995 Alemany Blvd', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['3995 Alemany Blvd', 'San Francisco, CA 94132']}","3995 Alemany Blvd, San Francisco, CA 94132",+16288950502
Dos Pinas Taqueria,3.5,646,"{'address1': '251 Rhode Island St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['251 Rhode Island St', 'San Francisco, CA 94103']}","251 Rhode Island St, San Francisco, CA 94103",+14152528220
All Stars Donuts,3.5,136,"{'address1': '399 5th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['399 5th St', 'San Francisco, CA 94107']}","399 5th St, San Francisco, CA 94107",+14158820889
Izzy's - San Francisco,3.5,1262,"{'address1': '3345 Steiner St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94123', 'country': 'US', 'state': 'CA', 'display_address': ['3345 Steiner St', 'San Francisco, CA 94123']}","3345 Steiner St, San Francisco, CA 94123",+14155630487
Kasa Indian Eatery,3.5,1142,"{'address1': '4001 18th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4001 18th St', 'San Francisco, CA 94114']}","4001 18th St, San Francisco, CA 94114",+14156216940
Pizzelle di North Beach,3.5,414,"{'address1': '314 Columbus Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['314 Columbus Ave', 'San Francisco, CA 94133']}","314 Columbus Ave, San Francisco, CA 94133",+14153983555
Split,3.5,164,"{'address1': '560 Mission St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['560 Mission St', 'San Francisco, CA 94105']}","560 Mission St, San Francisco, CA 94105",
Sears Fine Food,3.5,2194,"{'address1': '439 Powell St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['439 Powell St', 'San Francisco, CA 94102']}","439 Powell St, San Francisco, CA 94102",+14159860700
Bun Mee,3.5,88,"{'address1': 'Terminal 1', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94128', 'country': 'US', 'state': 'CA', 'display_address': ['Terminal 1', 'San Francisco, CA 94128']}","Terminal 1, San Francisco, CA 94128",+16508216820
Marin Joe's Restaurant,3.5,620,"{'address1': '1585 Casa Buena Dr', 'address2': '', 'address3': '', 'city': 'Corte Madera', 'zip_code': '94925', 'country': 'US', 'state': 'CA', 'display_address': ['1585 Casa Buena Dr', 'Corte Madera, CA 94925']}","1585 Casa Buena Dr, Corte Madera, CA 94925",+14159242081
The Habit Burger Grill,3.5,191,"{'address1': '1080 Monroe St.', 'address2': 'Suite 100', 'address3': None, 'city': 'Albany', 'zip_code': '94706', 'country': 'US', 'state': 'CA', 'display_address': ['1080 Monroe St.', 'Suite 100', 'Albany, CA 94706']}","1080 Monroe St., Suite 100, Albany, CA 94706",+15105265560
Manhattan Hub,3.5,204,"{'address1': '343 Sansome St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94104', 'country': 'US', 'state': 'CA', 'display_address': ['343 Sansome St', 'San Francisco, CA 94104']}","343 Sansome St, San Francisco, CA 94104",+14154217788
Hamburgers Sausalito,3.5,381,"{'address1': '737 Bridgeway', 'address2': '', 'address3': '', 'city': 'Sausalito', 'zip_code': '94965', 'country': 'US', 'state': 'CA', 'display_address': ['737 Bridgeway', 'Sausalito, CA 94965']}","737 Bridgeway, Sausalito, CA 94965",+14153329471
The Ramp Restaurant,3.5,1283,"{'address1': '855 Terry A Francois Blvd', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94158', 'country': 'US', 'state': 'CA', 'display_address': ['855 Terry A Francois Blvd', 'San Francisco, CA 94158']}","855 Terry A Francois Blvd, San Francisco, CA 94158",+14156212378
Tacos San Buena,3.5,71,"{'address1': '2598 Harrison St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2598 Harrison St', 'San Francisco, CA 94110']}","2598 Harrison St, San Francisco, CA 94110",+14155596127
Smokehouse,3.5,628,"{'address1': '3115 Telegraph Ave', 'address2': '', 'address3': '', 'city': 'Berkeley', 'zip_code': '94705', 'country': 'US', 'state': 'CA', 'display_address': ['3115 Telegraph Ave', 'Berkeley, CA 94705']}","3115 Telegraph Ave, Berkeley, CA 94705",+15108453640
Pomegranate,3.5,96,"{'address1': '2801 Leavenworth St', 'address2': 'Ste 1', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2801 Leavenworth St', 'Ste 1', 'San Francisco, CA 94133']}","2801 Leavenworth St, Ste 1, San Francisco, CA 94133",+14159993702
Cafe Venue,3.5,213,"{'address1': '215 Fremont St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94105', 'country': 'US', 'state': 'CA', 'display_address': ['215 Fremont St', 'San Francisco, CA 94105']}","215 Fremont St, San Francisco, CA 94105",+14153571144
Pasilla Mexican Grill,3.5,250,"{'address1': '359 Kearny St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94108', 'country': 'US', 'state': 'CA', 'display_address': ['359 Kearny St', 'San Francisco, CA 94108']}","359 Kearny St, San Francisco, CA 94108",+14159898077
Cafe Francisco,3.5,293,"{'address1': '2161 Powell St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94133', 'country': 'US', 'state': 'CA', 'display_address': ['2161 Powell St', 'San Francisco, CA 94133']}","2161 Powell St, San Francisco, CA 94133",+14153972602
Lucinda's Mexican Food To Go,3.5,307,"{'address1': '930 Redwood Hwy', 'address2': '', 'address3': '', 'city': 'Mill Valley', 'zip_code': '94941', 'country': 'US', 'state': 'CA', 'display_address': ['930 Redwood Hwy', 'Mill Valley, CA 94941']}","930 Redwood Hwy, Mill Valley, CA 94941",+14153880754
Taco Los Altos,3.5,261,"{'address1': '737 Cortland St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['737 Cortland St', 'San Francisco, CA 94110']}","737 Cortland St, San Francisco, CA 94110",+14158210701
Public House,3.5,554,"{'address1': '24 Willie Mays Plz', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94107', 'country': 'US', 'state': 'CA', 'display_address': ['24 Willie Mays Plz', 'San Francisco, CA 94107']}","24 Willie Mays Plz, San Francisco, CA 94107",+14156440240
Orale Orale,3.5,621,"{'address1': '113 Sacramento St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94111', 'country': 'US', 'state': 'CA', 'display_address': ['113 Sacramento St', 'San Francisco, CA 94111']}","113 Sacramento St, San Francisco, CA 94111",+14152919772
Lappert's Ice Cream,3.5,894,"{'address1': '689 Bridgeway', 'address2': '', 'address3': '', 'city': 'Sausalito', 'zip_code': '94965', 'country': 'US', 'state': 'CA', 'display_address': ['689 Bridgeway', 'Sausalito, CA 94965']}","689 Bridgeway, Sausalito, CA 94965",+14153313035
Rooster & Rice,3.5,96,"{'address1': '3251 20th Ave', 'address2': 'Ste 186', 'address3': 'Stonestown Galleria', 'city': 'San Francisco', 'zip_code': '94132', 'country': 'US', 'state': 'CA', 'display_address': ['3251 20th Ave', 'Ste 186', 'Stonestown Galleria', 'San Francisco, CA 94132']}","3251 20th Ave, Ste 186, Stonestown Galleria, San Francisco, CA 94132",+14155730610
Sunset Reservoir Brewing Company,3.5,771,"{'address1': '1735 Noriega St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94122', 'country': 'US', 'state': 'CA', 'display_address': ['1735 Noriega St', 'San Francisco, CA 94122']}","1735 Noriega St, San Francisco, CA 94122",+14155718452
